DRILLHOLE_NO,LOG_NUMBER,LOGGING_ORGANISATION,QUALIFICATION,LOGGING_DATE,DEPTH_FROM_M,DEPTH_TO_M,MAJOR_LITHOLOGY_CODE,MAJOR_LITHOLOGY_CONF,MAJOR_LITHOLOGY,MINOR_LITHOLOGY_CODE,MINOR_LITHOLOGY_CONF,MINOR_LITHOLOGY,DESCRIPTION,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,reduced_words,oxidised_words,reductant_words,facies_class,logging_date,logged_before_t0,DH_NAME,lon_dd,lat_dd,drill_date,OPERATOR_NAME,LITHO_LOG,in_regional_window,dist_od_km
4025,83235,,Geologist,14/11/1963,0.0,0.3,SOIL,,Soil,,,,Brown sandy soil,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,0.3,2.74,LMST,,Limestone,,,,Hard pale brown limestone,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,2.74,7.01,LMST,,Limestone,,,,Pale brown clastic limestone,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,7.01,9.14,MARL,,Marl,GRIT,,Grit,Pale brown marl with grit and gravel,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,9.14,14.33,MARL,,Marl,,,,Pale brown sandy marl with specks of lignite,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,14.33,18.29,SAND,,Sand,,,,Reddish-brown clayey limey sand,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,brown; reddish,,oxidised,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,18.29,24.38,SAND,,Sand,,,,Pale yellow fine sand,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,,,none,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,24.38,25.91,SDST,,Sandstone,,,,Off-white fine-grained sandstone,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,,,none,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4025,83235,,Geologist,14/11/1963,25.91,30.78,SAND,,Sand,,,,White fine sand,3449,449150.29,6379793.95,53,134.457383,-32.7184583,134.4573735,-32.7184441,,,,none,1963-11-14,True,,134.457383,-32.7184583,1963-08-30,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,0.0,0.61,SOIL,,Soil,,,,"Brown marly soil, some travertine rubble limestone",3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,brown,,oxidised,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,0.61,5.49,TRAV,,Travertine,,,,Pink travertine limestone,3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,,,none,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,5.49,12.19,TRAV,,Travertine,,,,Pale pink travertine limestone,3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,,,none,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,12.19,15.24,MARL,,Marl,GRIT,,Grit,Buff fine sandy marl with calcareous grit and gravel,3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,buff,,oxidised,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,15.24,22.86,SAND,,Sand,GRVL,,Gravel,"Pink fine to medium sand, some gravel and calcareous matter",3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,,,none,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,22.86,24.38,,,,,,,Pale cream very fine to fine with some medium grained sand,3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,,,none,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4028,83254,,Geologist,19/08/1959,24.38,28.96,SAND,,Sand,,,,Buff very fine to medium sand,3452,450834.21,6378288.96,53,134.475272,-32.7321103,134.4752625,-32.7320961,,buff,,oxidised,1959-08-19,True,,134.475272,-32.7321103,1958-09-24,,Y,False,342.2
4029,83257,,Geologist,22/12/1953,0.0,0.46,SOIL,,Soil,,,,Brown soil,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,brown,,oxidised,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,0.46,0.76,TRAV,,Travertine,,,,Pink nodular travertine,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,0.76,2.9,TRAV,,Travertine,,,,Pink hard travertine,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,2.9,3.81,SAND,,Sand,,,,Cream grey sandy aeolianite,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,grey,,,reduced,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,3.81,8.53,TRAV,,Travertine,,,,Cream and pink travertine,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,8.53,12.19,SDST,,Sandstone,,,,Pinkish aeolianitic sandstone,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,12.19,13.11,LMST,,Limestone,,,,Pale pink soft sandy limestone,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,13.11,27.43,LMST,,Limestone,,,,Cream very sandy limestone,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,27.43,28.65,SAND,,Sand,,,,Creamy white clayey fine sand with siliceous nodules,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,28.65,32.92,SDST,,Sandstone,,,,Cream slightly calcareous sandstone with ironstone nodules,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4029,83257,,Geologist,22/12/1953,32.92,35.97,SAND,,Sand,,,,Cream medium fine sand,3453,452842.29,6378865.86,53,134.496732,-32.7269943,134.4967225,-32.7269801,,,,none,1953-12-22,True,,134.496732,-32.7269943,1953-11-27,,Y,False,340.4
4030,83260,,Geologist,05/12/1956,0.0,0.61,TRAV,,Travertine,,,,Pinkish brown travertine limestone,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,,brown,,oxidised,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4030,83260,,Geologist,05/12/1956,0.61,7.62,SAND,,Sand,SILT,,Silt,Yellowish brown calcareous sand and silt and grey hard calcareous sandstone,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,grey,brown,,mixed,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4030,83260,,Geologist,05/12/1956,7.62,12.19,LMST,,Limestone,,,,Pale grey limestone,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,grey,,,reduced,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4030,83260,,Geologist,05/12/1956,12.19,18.9,SDST,,Sandstone,,,,Light yellowish brown calcareous sandstone,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,,brown,,oxidised,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4030,83260,,Geologist,05/12/1956,18.9,28.96,SDST,,Sandstone,,,,Brownish cream calcareous sandstone,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,,brownish,,oxidised,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4030,83260,,Geologist,05/12/1956,28.96,35.97,SAND,,Sand,,,,Yellowish cream fine to medium sand - with some silt,3454,451980.28,6377783.95,53,134.487477,-32.7367163,134.4874675,-32.7367021,,,,none,1956-12-05,True,,134.487477,-32.7367163,1956-08-01,,Y,False,341.8
4031,83262,,Geologist,16/07/1953,0.0,0.61,LMST,,Limestone,,,,Creamy grey rubbly limestone,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,grey,,,reduced,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,0.61,11.58,MARL,,Marl,,,,Brownish red marl,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,,brownish; red,,oxidised,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,11.58,15.24,MARL,,Marl,,,,Party marl,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,,,,none,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,15.24,24.38,MARL,,Marl,,,,Yellow red very sandy marl,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,,red,,oxidised,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,24.38,33.53,LMST,,Limestone,,,,"Pinkish white soft limestone, very snady",3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,,,,none,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,33.53,35.05,SAND,,Sand,,,,Light yellow grey med. fine sand with limonitic nodules,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,grey,limonitic,,mixed,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,35.05,36.58,SAND,,Sand,,,,Yellow fine sand,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,,,,none,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4031,83262,,Geologist,16/07/1953,36.58,46.02,CLYU,,Clay (Undiff. Origin),,,,Light yellow grey sandy clay,3455,447931.28,6376658.92,53,134.4442,-32.7466803,134.4441905,-32.7466661,grey,,,reduced,1953-07-16,True,,134.4442,-32.7466803,1953-02-18,,Y,False,345.3
4032,83266,,Geologist,16/07/1953,0.0,4.57,LMST,,Limestone,,,,Creamy pink rubbly limestone,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,4.57,7.92,LMST,,Limestone,,,,Creamy pink hard limestone,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,7.92,12.8,LMST,,Limestone,,,,Creamy pink limestone,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,12.8,19.51,MARL,,Marl,,,,Yellow pink sandy marl,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,19.51,23.77,CLYU,,Clay (Undiff. Origin),MARL,,Marl,Party sandy clay and marl,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,23.77,29.26,LMST,,Limestone,,,,Cream sandy soft limestone,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,29.26,40.23,SAND,,Sand,,,,White fine sand,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,40.23,48.77,SAND,,Sand,,,,Yellow fine to medium sand,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,48.77,56.08,SAND,,Sand,,,,Deep pink med. sand,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,,,,none,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4032,83266,,Geologist,16/07/1953,56.08,62.48,GRIT,,Grit,,,,Yellow-grey coarse grit,3456,449232.26,6377177.95,53,134.458115,-32.7420593,134.4581055,-32.7420451,grey,,,reduced,1953-07-16,True,,134.458115,-32.7420593,1953-03-02,,Y,False,344.1
4040,47740,Mines & Energy SA,Geologist,18/11/1964,0.0,0.61,SOIL,,Soil,,,,Light brown sandy calcareous soil,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,brown,,oxidised,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,0.61,3.66,LMST,,Limestone,,,,Pink dense sandy limestone,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,,,none,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,3.66,8.23,LMST,,Limestone,,,,Pink fine grained aeolianite and sandy limestone,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,,,none,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,8.23,12.5,LMST,,Limestone,,,,Cream dense sandy limestone,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,,,none,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,12.5,18.9,,,,,,,Aeolianite cream fine grained,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,,,none,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,18.9,22.25,,,,,,,Aeolianite yellow brown fine grained with shell fragments,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,brown,,oxidised,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,22.25,25.6,SAND,,Sand,,,,Brown and white fine sand with scattered fine grit,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,brown,,oxidised,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,25.6,28.35,SAND,,Sand,,,,Buff fine sand with scattered fine grit,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,buff,,oxidised,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4040,47740,Mines & Energy SA,Geologist,18/11/1964,28.35,32.0,SAND,,Sand,,,,Cream fine-medium grained sand with some fine grit,3464,434855.15,6374635.92,53,134.304487,-32.7642313,134.3044775,-32.7642171,,,,none,1964-11-18,True,,134.304487,-32.7642313,1964-07-24,South Australia. Department of Mines and Energy.,Y,False,355.7
4041,83272,,Geologist,16/10/1947,0.0,0.61,SOIL,,Soil,,,,Soil,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,,,none,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4041,83272,,Geologist,16/10/1947,0.61,21.34,TRAV,,Travertine,,,,Travertine limestone,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,,,none,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4041,83272,,Geologist,16/10/1947,21.34,25.6,LMST,,Limestone,,,,Limestone,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,,,none,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4041,83272,,Geologist,16/10/1947,25.6,29.26,SAND,,Sand,,,,Red clayey sand,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,red,,oxidised,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4041,83272,,Geologist,16/10/1947,29.26,32.16,SAND,,Sand,,,,Medium fine sand,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,,,none,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4041,83272,,Geologist,16/10/1947,32.16,32.61,SAND,,Sand,,,,Yellow medium grained sand,3465,439316.29,6374127.87,53,134.35208,-32.7690693,134.3520705,-32.7690551,,,,none,1947-10-16,True,,134.35208,-32.7690693,1947-09-11,,Y,False,353.0
4042,83273,,Geologist,13/01/1953,0.0,0.46,SOIL,,Soil,,,,Brown clayey soil,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,brown,,oxidised,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,0.46,5.49,LMST,,Limestone,,,,Cream sandy limestone,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,5.49,9.75,LMST,,Limestone,,,,Creamy-yellow sandy limestone,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,9.75,11.58,LMST,,Limestone,,,,Pinkish clayey sandy limestone,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,11.58,15.24,CLYU,,Clay (Undiff. Origin),,,,Light brown calc. sandy clay,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,brown,,oxidised,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,15.24,18.29,CLYU,,Clay (Undiff. Origin),,,,Creamy-grey calc. sandy clay,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,grey,,,reduced,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,18.29,19.81,CLYU,,Clay (Undiff. Origin),,,,"Cream slightly calc, very sandy clay",3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,19.81,28.35,GRIT,,Grit,,,,Cream calc. coarse grit,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4042,83273,,Geologist,13/01/1953,28.35,28.65,GRIT,,Grit,,,,Creamy-white hard clayey slightly calc. med. coarse grit,3466,443064.29,6373680.93,53,134.392068,-32.7733013,134.3920585,-32.7732871,,,,none,1953-01-13,True,,134.392068,-32.7733013,1952-11-05,,Y,False,350.8
4043,83278,,Geologist,16/07/1953,0.0,0.3,CLYU,,Clay (Undiff. Origin),,,,Red sandy clay,3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,,red,,oxidised,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
4043,83278,,Geologist,16/07/1953,0.3,3.05,LMST,,Limestone,,,,Buff limestone,3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,,buff,,oxidised,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
4043,83278,,Geologist,16/07/1953,3.05,12.19,LMST,,Limestone,,,,Pink clayey limestone,3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,,,,none,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
4043,83278,,Geologist,16/07/1953,12.19,15.85,LMST,,Limestone,,,,Pinkish yellow very sandy limestone (soft),3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,,,,none,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
4043,83278,,Geologist,16/07/1953,15.85,21.95,MARL,,Marl,,,,Dark red very sandy marl,3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,dark,red,,mixed,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
4043,83278,,Geologist,16/07/1953,21.95,23.77,SAND,,Sand,,,,Red calc. sand,3467,444668.26,6375818.89,53,134.409321,-32.7540983,134.4093115,-32.7540841,,red,,oxidised,1953-07-16,True,TCWQ 234,134.409321,-32.7540983,1953-02-09,,Y,False,348.1
